fecha,moneda,desviacion_cf_pct,retorno_forward_pct
2006-07-01,CLP,0.7450359330316125,-3.9553701145975673
2006-08-01,CLP,0.8542224221704142,-2.98511291309449
2006-09-01,CLP,0.3189863784264446,-4.289465279341975
2006-10-01,CLP,-0.5125547051994417,-5.902379189519991
2006-11-01,CLP,-1.1005281060108008,-3.97771996007803
2006-12-01,CLP,-1.0462416393572038,-5.638855426945888
2007-01-01,CLP,-0.3745988302497061,-11.718144890687476
2007-02-01,CLP,0.4332638707192915,-14.855582265551437
2007-03-01,CLP,0.7208393498856047,-19.525327328413855
2007-04-01,CLP,0.09907299158202765,-17.513609441132072
2007-05-01,CLP,-1.2501843609338925,-10.500363613528663
2007-06-01,CLP,-2.6589329894506353,-5.821241438312708
2007-07-01,CLP,-3.4356666179640616,-3.885873243522653
2007-08-01,CLP,-3.399369568798394,-1.237042243318065
2007-09-01,CLP,-3.0816457019471333,3.325540573425645
2007-10-01,CLP,-3.4067392876648173,22.606199998086396
2007-11-01,CLP,-5.047263693364101,24.982666737142
2007-12-01,CLP,-7.917208063416981,26.47051506141036
2008-01-01,CLP,-11.176899814427538,25.707124070614107
2008-02-01,CLP,-13.736384512357114,25.87607274396886
2008-03-01,CLP,-14.860464226294868,29.043628138880884
2008-04-01,CLP,-14.418090612664164,26.596819426924068
2008-05-01,CLP,-12.636648763604294,18.457958500652794
2008-06-01,CLP,-9.651283121292662,10.192807152920835
2008-07-01,CLP,-5.310894052908845,7.774309591069084
2008-08-01,CLP,0.5386742842607997,5.7876346188844074
2008-09-01,CLP,7.525213220035173,2.855347696732924
2008-10-01,CLP,14.475252235231295,-14.027438085094435
2008-11-01,CLP,19.737061735614308,-25.25717586493066
2008-12-01,CLP,21.976247427088264,-25.708300953580565
2009-01-01,CLP,20.92101930285893,-21.39664031473192
2009-02-01,CLP,17.534119764453944,-12.88925648823751
2009-03-01,CLP,13.48562788906255,-12.484247790405156
2009-04-01,CLP,10.279031342241646,-11.386292714516255
2009-05-01,CLP,8.581054302164349,-5.831590542989318
2009-06-01,CLP,8.1081739122147,-2.3664031825447296
2009-07-01,CLP,8.024337416039772,-1.8832457381575018
2009-08-01,CLP,7.517108335884792,-7.447165273663892
2009-09-01,CLP,6.211796650085033,-10.640694127560124
2009-10-01,CLP,4.27911436622389,-11.789945416467429
2009-11-01,CLP,2.290327144268778,-4.636459169222817
2009-12-01,CLP,0.945657315942694,-5.977385857055761
2010-01-01,CLP,0.7749298395749893,-2.3923724912951805
2010-02-01,CLP,1.8858570234812522,-11.37370316716071
2010-03-01,CLP,3.853168924872097,-8.666964914380149
2010-04-01,CLP,5.838440862343708,-10.128155643518433
2010-05-01,CLP,6.93637040706917,-13.09836639156714
