fecha,hp_standard,hp_expanding,ma_60m,ema_60m,bk_trend,cf_trend,hamilton,butterworth
2023-06-01,8.354564506171895,8.449438588496648,8.22297509735965,8.235600542569479,8.305556234673508,8.05238991945948,8.405747553777013,8.332808912203898
2023-07-01,8.354213508418677,8.440305506126194,8.228705400379884,8.238081726263127,8.302164466511773,8.049674420936155,8.323346391520161,8.341681314855197
2023-08-01,8.353543336708407,8.431314798514224,8.234023440432312,8.240493444864024,8.31328927513507,8.061420338747622,8.31355435349993,8.349108775675866
2023-09-01,8.352582757592176,8.42049134105821,8.23865041507126,8.242287899052887,,8.040302422239296,8.307693188086283,8.35508816953665
2023-10-01,8.351357623252888,8.416419811336672,8.243882326595829,8.245762110344375,,8.085591282485186,8.284502704971956,8.359810260273619
2023-11-01,8.349889799513106,8.406921559891611,8.24779339283832,8.247663312703779,,8.042930784154546,8.359177888875756,8.363515010072897
2023-12-01,8.34820093061285,8.39501906114573,8.251198896944356,8.248757685297104,,8.034098544661392,8.288208108192077,8.366155135358563
2024-01-01,8.346309453448605,8.3826508430238,8.254743123781683,8.249540665982881,,8.043349878552485,8.278024007272386,8.367599702144283
2024-02-01,8.344229139350404,8.371422984843239,8.258618242112014,8.25043374942807,,8.057617038447733,8.274084084639377,8.36790841026684
2024-03-01,8.341968642419776,8.359822704705655,8.262288160582607,8.251028549934777,,8.046917092106819,8.285357733295424,8.367213256273459
2024-04-01,8.339531931449901,8.347936404711891,8.265679831609134,8.25133884859319,,8.02751099803031,8.256576324235454,8.36560765604586
2024-05-01,8.336917877614207,8.33684222554982,8.268308807812343,8.251648503792005,,8.014857764297753,8.251074137084249,8.363171949029065
2024-06-01,8.334119862818618,8.331818288176583,8.271892991268949,8.253388699692302,,8.047019090407597,8.255387346136345,8.360138140551454
2024-07-01,8.331125981433646,8.327014908874002,8.275730844903164,8.255024062062649,,8.030988001779239,8.322932145576573,8.3568405561077
2024-08-01,8.327922284232248,8.323463744105373,8.27865787992833,8.25683753701386,,8.015046534028862,8.304565294665814,8.353471756055873
2024-09-01,8.324492885306961,8.323676372216026,8.282112819756392,8.259521966424758,,8.012368169357401,8.30598185353556,8.350180588760406
2024-10-01,8.320820675219572,8.32590452210448,8.285667302907541,8.262639291302085,,7.997862925152061,8.34228528478663,8.3471931606045
2024-11-01,8.316889528871888,8.332541874684521,8.289989977512711,8.266860655510095,,8.016157203522374,8.361849275860823,8.344745294285646
2024-12-01,8.31268566344857,8.338186692324504,8.29433872297265,8.270768123139856,,8.009168120171116,8.400974777427686,8.34300215670227
2025-01-01,8.308200465217578,8.341358386532871,8.298723154545415,8.273961815371946,,8.001060379598563,8.376760466233673,8.341905524696596
2025-02-01,8.303430410249232,8.339194880308044,8.301902502826838,8.27565360132249,,7.968228276858202,8.358809238718809,8.341164273804278
2025-03-01,8.298376136291264,8.337472041885858,8.302986872770004,8.277367098438672,,7.972122630201583,8.314797212426921,8.340480263169061
2025-04-01,8.293039816281413,8.33998737318461,8.304209983183267,8.280135571379864,,8.000008042443438,8.333262992377065,8.339842375579718
2025-05-01,8.287425672843428,8.340172228603171,8.305638144737028,8.282218682066523,,7.975918527091394,8.364920494318557,8.339383355336373
2025-06-01,8.281542701430979,8.337742765622485,8.307396549267288,8.28352437069951,,7.955471816073505,8.33108633315226,8.33902207484093
2025-07-01,8.275403801517104,8.333326404521667,8.309056124897669,8.284202854963658,,7.9469476027196055,8.30870864827726,8.338546823997728
2025-08-01,8.269024683906695,8.329414252377237,8.310182014923663,8.284912306800482,,7.961448998466609,8.300164317310797,8.337836261860833
2025-09-01,8.26242305983132,8.321985007251682,8.310929390253852,8.284567876003264,,7.941640733161089,8.316459423832,8.336812724602636
2025-10-01,8.255619196645041,8.31370591427479,8.311119825187847,8.283861621240593,,7.939478763663158,8.266452085411627,8.335344574978633
2025-11-01,8.24863419420188,8.303135897441559,8.311568456948732,8.282393969417623,,7.923981115737021,8.25264415135722,8.333308807880409
2025-12-01,8.241489667330013,8.29351542165087,8.313063731231592,8.281020250787975,,7.933205756643214,8.223618542287074,8.330656847412213
2026-01-01,8.23420656971598,8.281785827098064,8.314044776071839,8.278917210532308,,7.913622714036799,8.246570947778846,8.3273864564771
2026-02-01,8.226805786985818,8.270071994506823,8.314603310133835,8.276639962772272,,7.903049786928147,8.211430833653443,8.323480332028026
2026-03-01,8.219307002803752,8.260677763887697,8.315079851804477,8.274809314437928,,7.906113901752659,8.205550411983573,8.318996707697899
2026-04-01,8.21172869785816,8.248805441612747,8.314927328335715,8.272144083503342,,7.874789101908373,8.220581904374082,8.314030173719287
2026-05-01,8.204089458054163,8.241129327646423,8.314830477636175,8.270429705378962,,7.912549992203478,8.187880982558765,8.30865479132334
2026-06-01,8.196406606444155,8.227060460454908,8.31397650567217,8.2668342714104,,7.884388193900348,8.227896781944324,8.302895735891719
2026-07-01,8.1886985619784,8.205870486157771,8.311339120176845,8.261107857191632,,7.85776236255514,8.140195199135905,8.296455495053838
2026-08-01,8.180981270861249,8.180981270861249,8.307738021282832,8.254113328062905,,7.8495341258553095,8.07738108123067,8.288879842238165
